#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0043557	FBgn0043557	Su(ro[DOM])2014	Su(ro[DOM])2014
FBgn0027134	FBgn0027134	lethal (3) 93Ea	l(3)93Ea
FBgn0038984	FBgn0038984	Adiponectin receptor	AdipoR
FBgn0026411	FBgn0026411	LIM homeobox 1	Lim1
FBgn0259876	FBgn0259876	Chromosome associated protein G	Cap-G
FBgn0267828	FBgn0267828	Fatty acid transport protein 1	Fatp1
FBgn0044059	FBgn0044059	GTD74-295-1	GTD74-295-1
FBgn0001563	FBgn0001563	lethal (1) 19Fc	l(1)19Fc
FBgn0015286	FBgn0015286	Ras-like protein A	Rala
FBgn0019797	FBgn0019797	lethal (1) 08	l(1)08
FBgn0015457	FBgn0015457	lethal (2) 37CDb	l(2)37CDb
FBgn0015582	FBgn0015582	defective in the avoidance of repellents	dare
FBgn0022213	FBgn0022213	Chromosome segregation 1	Cse1
FBgn0028039	FBgn0028039	lethal (3) S100201	l(3)S100201
FBgn0065894	FBgn0065894	lethal (2) SH0213	l(2)SH0213
FBgn0027291	FBgn0027291	Isocitrate dehydrogenase (NAD+) 3 catalytic subunit alpha	Idh3a
FBgn0065525	FBgn0065525	lethal (2) SH1120	l(2)SH1120
FBgn0028157	FBgn0028157	lethal (3) S041919	l(3)S041919
FBgn0002021	FBgn0002021	lethal (2) 37Bb	l(2)37Bb
FBgn0015449	FBgn0015449	lethal (1) 9Fi	l(1)9Fi
FBgn0020285	FBgn0020285	lethal (3) 06266	l(3)06266
FBgn0065355	FBgn0065355	lethal (2) SH1767	l(2)SH1767
FBgn0065677	FBgn0065677	lethal (2) SH0674	l(2)SH0674
FBgn0005112	FBgn0005112	lethal (1) 6	l(1)6
FBgn0002240	FBgn0002240	lethal (3) 68Cb	l(3)68Cb
FBgn0015075	FBgn0015075	Dead-box-1	Ddx1
FBgn0015988	FBgn0015988	lethal (2) PC4-R	l(2)PC4-R
FBgn0043486	FBgn0043486	lethal (2) 05271b	l(2)05271b
FBgn0064172	FBgn0064172	lethal (2) c855	l(2)c855
FBgn0260593	FBgn0260593	-	2L2653
FBgn0010520	FBgn0010520	Bekka	Bka
FBgn0000371	FBgn0000371	cribble	crib
FBgn0065473	FBgn0065473	lethal (2) SH1315	l(2)SH1315
FBgn0043070	FBgn0043070	Misexpression suppressor of KSR 2	MESK2
FBgn0000015	FBgn0000015	Abdominal B	Abd-B
FBgn0003074	FBgn0003074	Phosphoglucose isomerase	Pgi
FBgn0013581	FBgn0013581	lethal (3) 82Fi	l(3)82Fi
FBgn0002332	FBgn0002332	lethal (3) 87Ae	l(3)87Ae
FBgn0005732	FBgn0005732	lethal (1) TK214	l(1)TK214
FBgn0065825	FBgn0065825	lethal (2) SH0360	l(2)SH0360
FBgn0011174	FBgn0011174	lethal (1) 291-44	l(1)291-44
FBgn0065363	FBgn0065363	lethal (2) SH1725	l(2)SH1725
FBgn0060912	FBgn0060912	lethal (3) S042806b	l(3)S042806b
FBgn0041781	FBgn0041781	SCAR	SCAR
FBgn0065932	FBgn0065932	lethal (2) SH0133	l(2)SH0133
FBgn0283472	FBgn0283472	Ribosomal protein S6 kinase	S6k
FBgn0065411	FBgn0065411	lethal (2) SH1567	l(2)SH1567
FBgn0023057	FBgn0023057	lethal (1) 2Ff	l(1)2Ff
FBgn0028110	FBgn0028110	lethal (3) S068609	l(3)S068609
FBgn0025757	FBgn0025757	lethal (3) 93DFe	l(3)93DFe
FBgn0260054	FBgn0260054	-	2L2648
FBgn0021974	FBgn0021974	lethal (2) k09932	l(2)k09932
FBgn0004966	FBgn0004966	larvaphile	larv
FBgn0011016	FBgn0011016	Signal sequence receptor beta	SsRbeta
FBgn0065857	FBgn0065857	lethal (2) SH0288	l(2)SH0288
FBgn0000830	FBgn0000830	female sterile (1) M11	fs(1)M11
FBgn0265623	FBgn0265623	Suppressor of zeste 2	Su(z)2
FBgn0065859	FBgn0065859	lethal (2) SH0285	l(2)SH0285
FBgn0065391	FBgn0065391	lethal (2) SH1627	l(2)SH1627
FBgn0020827	FBgn0020827	Wooster, Ohio	l(2)WO
FBgn0028468	FBgn0028468	tetracycline resistance	rtet
FBgn0022316	FBgn0022316	lethal (1) D36.5	l(1)D36.5
FBgn0027162	FBgn0027162	l(2)Karp and Cherbas D	l(2)KC-D
FBgn0028007	FBgn0028007	lethal (3) S115415	l(3)S115415
FBgn0065347	FBgn0065347	lethal (2) SH1811	l(2)SH1811
FBgn0011186	FBgn0011186	lethal (1) 294-44	l(1)294-44
FBgn0061504	FBgn0061504	lethal (2) 44Fl	l(2)44Fl
FBgn0004578	FBgn0004578	lethal (3) hematopoiesis missing	l(3)hem
FBgn0065672	FBgn0065672	lethal (2) SH0680	l(2)SH0680
FBgn0001687	FBgn0001687	lethal (1) ESHS8	l(1)ESHS8
FBgn0026181	FBgn0026181	Rho kinase	Rok
FBgn0086359	FBgn0086359	Invadolysin	Invadolysin
FBgn0001763	FBgn0001763	lethal (1) M22	l(1)M22
FBgn0010718	FBgn0010718	lethal (3) 00506	l(3)00506
FBgn0000378	FBgn0000378	crumpled tips	crt
FBgn0028609	FBgn0028609	lethal (2) W16	l(2)W16
FBgn0065586	FBgn0065586	lethal (2) SH0911	l(2)SH0911
FBgn0065313	FBgn0065313	lethal (2) SH1936	l(2)SH1936
FBgn0001779	FBgn0001779	lethal (1) M64	l(1)M64
FBgn0035253	FBgn0035253	Serine-arginine repetitive matrix 2/3/4	Srrm234
FBgn0065637	FBgn0065637	lethal (2) SH0765	l(2)SH0765
FBgn0263605	FBgn0263605	lethal (3) 72Dn	l(3)72Dn
FBgn0069302	FBgn0069302	X-97-26	X-97-26
FBgn0082627	FBgn0082627	S(CycE[JP])3.1	S(CycE[JP])3.1
FBgn0002774	FBgn0002774	maleless	mle
FBgn0014017	FBgn0014017	Rough eye	Re
FBgn0011787	FBgn0011787	mitochondrial ribosomal protein L12	mRpL12
FBgn0038768	FBgn0038768	identity crisis	idc
FBgn0069195	FBgn0069195	lethal (2) c00221	l(2)c00221
FBgn0028099	FBgn0028099	lethal (3) S073002a	l(3)S073002a
FBgn0060395	FBgn0060395	lethal (3) S132312	l(3)S132312
FBgn0023091	FBgn0023091	dimmed	dimm
FBgn0001766	FBgn0001766	lethal (1) M26	l(1)M26
FBgn0027079	FBgn0027079	Valyl-tRNA synthetase	ValRS
FBgn0001345	FBgn0001345	lethal (1) 1Dc	l(1)1Dc
FBgn0028332	FBgn0028332	lethal (1) G0285	l(1)G0285
FBgn0000659	FBgn0000659	fork head	fkh
FBgn0029020	FBgn0029020	lethal (3) 77CDd	l(3)77CDd
FBgn0002383	FBgn0002383	lethal (3) 93Cc	l(3)93Cc
FBgn0021989	FBgn0021989	lethal (2) k09617	l(2)k09617
FBgn0065420	FBgn0065420	lethal (2) SH1525	l(2)SH1525
FBgn0028086	FBgn0028086	lethal (3) S084805	l(3)S084805
FBgn0026374	FBgn0026374	Rhophilin	Rhp
FBgn0034727	FBgn0034727	mitochondrial ribosomal protein S29	mRpS29
FBgn0014296	FBgn0014296	lethal (3) 64Bg	l(3)64Bg
FBgn0014049	FBgn0014049	Su(tor)2-278	Su(tor)2-278
FBgn0002493	FBgn0002493	lethal (3) SG53	l(3)SG53
FBgn0065518	FBgn0065518	lethal (2) SH1140	l(2)SH1140
FBgn0065670	FBgn0065670	lethal (2) SH0686	l(2)SH0686
FBgn0027332	FBgn0027332	lethal (1) G0013	l(1)G0013
FBgn0065849	FBgn0065849	lethal (2) SH0309	l(2)SH0309
FBgn0286813	FBgn0286813	SR Protein Kinase	SRPK
FBgn0069193	FBgn0069193	lethal (3) DJ688	l(3)DJ688
FBgn0010923	FBgn0010923	lethal (3) 07615	l(3)07615
FBgn0010145	FBgn0010145	lethal (3) 62Bj	l(3)62Bj
FBgn0023067	FBgn0023067	lethal (1) 20Aj	l(1)20Aj
FBgn0060433	FBgn0060433	lethal (3) S125414b	l(3)S125414b
FBgn0023039	FBgn0023039	lethal (2) 46Ed	l(2)46Ed
FBgn0002973	FBgn0002973	numb	numb
FBgn0060593	FBgn0060593	lethal (3) S092415b	l(3)S092415b
FBgn0065266	FBgn0065266	lethal (2) SH2068	l(2)SH2068
FBgn0005749	FBgn0005749	lethal (1) TK302	l(1)TK302
FBgn0027948	FBgn0027948	mini spindles	msps
FBgn0036059	FBgn0036059	nudE	nudE
FBgn0010796	FBgn0010796	lethal (3) 03346	l(3)03346
FBgn0001941	FBgn0001941	infertile crescent	ifc
FBgn0001325	FBgn0001325	Kruppel	Kr
FBgn0261521	FBgn0261521	sticky ch1	stich1
FBgn0023061	FBgn0023061	lethal (1) 2Dl	l(1)2Dl
FBgn0028142	FBgn0028142	lethal (3) S047418	l(3)S047418
FBgn0020412	FBgn0020412	JIL-1 kinase	JIL-1
FBgn0065950	FBgn0065950	lethal (2) SH0079	l(2)SH0079
FBgn0065538	FBgn0065538	lethal (2) SH1068	l(2)SH1068
FBgn0283666	FBgn0283666	Ras-associated protein 2-like	Rap2l
FBgn0029996	FBgn0029996	Ubiquitin conjugating enzyme E2H	UbcE2H
FBgn0005505	FBgn0005505	lethal (2) 24EFc	l(2)24EFc
FBgn0001712	FBgn0001712	lethal (1) ESHS33	l(1)ESHS33
FBgn0027324	FBgn0027324	lethal (1) G0041	l(1)G0041
FBgn0003882	FBgn0003882	tube	tub
FBgn0014184	FBgn0014184	Ornithine decarboxylase antizyme	Oda
FBgn0069187	FBgn0069187	lethal (3) c00213	l(3)c00213
FBgn0261535	FBgn0261535	lethal (2) 34Fd	l(2)34Fd
FBgn0060641	FBgn0060641	lethal (3) S084204b	l(3)S084204b
FBgn0004542	FBgn0004542	lethal (4) 102CDm	l(4)102CDm
FBgn0031145	FBgn0031145	Nuclear transport factor-2	Ntf-2
FBgn0028100	FBgn0028100	lethal (3) S072703b	l(3)S072703b
FBgn0060655	FBgn0060655	lethal (3) S082908a	l(3)S082908a
FBgn0011449	FBgn0011449	lethal (3) neo5	l(3)neo5
FBgn0065899	FBgn0065899	lethal (2) SH0203	l(2)SH0203
FBgn0039213	FBgn0039213	atlastin	atl
FBgn0028045	FBgn0028045	lethal (3) S097001	l(3)S097001
FBgn0003236	FBgn0003236	reticent	reti
FBgn0060608	FBgn0060608	lethal (3) S090411b	l(3)S090411b
FBgn0028700	FBgn0028700	Replication factor C 38kD subunit	RfC38
FBgn0010303	FBgn0010303	hemipterous	hep
FBgn0033438	FBgn0033438	Matrix metalloproteinase 2	Mmp2
FBgn0023179	FBgn0023179	amontillado	amon
FBgn0024694	FBgn0024694	en::ftz::Mmus\En1	en::ftz::Mmus\En1
FBgn0035625	FBgn0035625	Blimp-1	Blimp-1
FBgn0016837	FBgn0016837	lethal (1) MZ5	l(1)MZ5
FBgn0288433	FBgn0288433	Lobe	L
FBgn0013531	FBgn0013531	Mediator complex subunit 20	MED20
FBgn0061049	FBgn0061049	lethal (3) S023434b	l(3)S023434b
FBgn0004093	FBgn0004093	lethal (2) 60Da	l(2)60Da
FBgn0267977	FBgn0267977	maternal haploid	mh
FBgn0065223	FBgn0065223	lethal (2) SH2221	l(2)SH2221
FBgn0027157	FBgn0027157	lethal (2) T-14.3	l(2)T-14.3
FBgn0001235	FBgn0001235	homothorax	hth
FBgn0015000	FBgn0015000	beta subunit of type I geranylgeranyl transferase	betaggt-I
FBgn0004907	FBgn0004907	14-3-3zeta	14-3-3zeta
FBgn0066354	FBgn0066354	lethal (3) 99DEa	l(3)99DEa
FBgn0027181	FBgn0027181	lethal (2) 60A-M	l(2)60A-M
FBgn0005725	FBgn0005725	lethal (1) TK135	l(1)TK135
FBgn0027150	FBgn0027150	lethal (3) 70Ae	l(3)70Ae
FBgn0041595	FBgn0041595	lethal (2) SK1	l(2)SK1
FBgn0001702	FBgn0001702	lethal (1) ESHS23	l(1)ESHS23
FBgn0061066	FBgn0061066	lethal (3) S020202	l(3)S020202
FBgn0036641	FBgn0036641	survival motor neuron	Smn
FBgn0002306	FBgn0002306	stranded at second	sas
FBgn0086424	FBgn0086424	lethal (3) CHh	l(3)CHh
FBgn0065959	FBgn0065959	lethal (2) SH0042	l(2)SH0042
FBgn0032515	FBgn0032515	loquacious	loqs
FBgn0016025	FBgn0016025	lethal (3) 89Bn	l(3)89Bn
FBgn0004924	FBgn0004924	Topoisomerase 1	Top1
FBgn0263220	FBgn0263220	Hyperkinetic	Hk
FBgn0286828	FBgn0286828	diamond	dind
FBgn0065427	FBgn0065427	lethal (2) SH1513	l(2)SH1513
FBgn0003321	FBgn0003321	small bristles	sbr
FBgn0016021	FBgn0016021	lethal (3) 85Ak	l(3)85Ak
FBgn0065960	FBgn0065960	lethal (2) SH0037	l(2)SH0037
FBgn0003255	FBgn0003255	rickets	rk
FBgn0005671	FBgn0005671	Vacuolar H[+]-ATPase 55kD subunit	Vha55
FBgn0004565	FBgn0004565	lethal (3) 63Da	l(3)63Da
FBgn0261854	FBgn0261854	atypical protein kinase C	aPKC
FBgn0020836	FBgn0020836	Massachusetts 10	l(2)M10
FBgn0014018	FBgn0014018	Relish	Rel
FBgn0016076	FBgn0016076	vrille	vri
FBgn0013548	FBgn0013548	lethal-(2)-denticleless	l(2)dtl
FBgn0010838	FBgn0010838	lethal (3) 04281	l(3)04281
FBgn0065738	FBgn0065738	lethal (2) SH0531	l(2)SH0531
FBgn0069328	FBgn0069328	X-136-10	X-136-10
FBgn0001523	FBgn0001523	lethal (1) 11Db	l(1)11Db
FBgn0028184	FBgn0028184	lethal (3) S024120	l(3)S024120
FBgn0028571	FBgn0028571	renegade	ren
FBgn0261479	FBgn0261479	nero	nero
FBgn0005266	FBgn0005266	lethal (3) SG86	l(3)SG86
FBgn0005698	FBgn0005698	lethal (1) TK101	l(1)TK101
FBgn0065217	FBgn0065217	lethal (2) SH2244	l(2)SH2244
FBgn0022018	FBgn0022018	lethal (2) k09021	l(2)k09021
FBgn0001737	FBgn0001737	lethal (1) HM7	l(1)HM7
FBgn0043032	FBgn0043032	lethal (2) 42Cc	l(2)42Cc
FBgn0027081	FBgn0027081	Threonyl-tRNA synthetase	ThrRS
FBgn0002038	FBgn0002038	lethal (2) 37Db	l(2)37Db
FBgn0010144	FBgn0010144	lethal (3) 62Bh	l(3)62Bh
FBgn0001944	FBgn0001944	lethal (2) 26Ae	l(2)26Ae
FBgn0060985	FBgn0060985	lethal (3) S028206b	l(3)S028206b
FBgn0266369	FBgn0266369	Microsomal triacylglycerol transfer protein	Mtp
FBgn0011509	FBgn0011509	Signal recognition particle receptor beta	SrpRbeta
FBgn0013579	FBgn0013579	lethal (3) 82Fg	l(3)82Fg
FBgn0001999	FBgn0001999	lethal (2) 36Ac	l(2)36Ac
FBgn0262387	FBgn0262387	mir-190 stem loop	mir-190
FBgn0022303	FBgn0022303	lethal (1) L55.6	l(1)L55.6
FBgn0026014	FBgn0026014	UC119	UC119
FBgn0002178	FBgn0002178	lethal (3) 62Bb	l(3)62Bb
FBgn0024668	FBgn0024668	lethal (2) k04207	l(2)k04207
FBgn0060511	FBgn0060511	lethal (3) S104207b	l(3)S104207b
FBgn0015983	FBgn0015983	lethal (2) PC4-K	l(2)PC4-K
FBgn0001381	FBgn0001381	lethal (1) 2Bm	l(1)2Bm
FBgn0065839	FBgn0065839	lethal (2) SH0328	l(2)SH0328
FBgn0025726	FBgn0025726	unc-13	unc-13
FBgn0001428	FBgn0001428	strung out	stout
FBgn0011457	FBgn0011457	lethal (3) neo20	l(3)neo20
FBgn0060664	FBgn0060664	lethal (3) S080906	l(3)S080906
FBgn0045977	FBgn0045977	PdL35B1	PdL35B1
FBgn0003977	FBgn0003977	virilizer	vir
FBgn0084333	FBgn0084333	LA00007	LA00007
FBgn0002382	FBgn0002382	lethal (3) 93Cb	l(3)93Cb
FBgn0020831	FBgn0020831	lethal (2) PW27	l(2)PW27
FBgn0024623	FBgn0024623	lethal (4) 102Ca	l(4)102Ca
FBgn0010737	FBgn0010737	lethal (3) 01107	l(3)01107
FBgn0011723	FBgn0011723	brachyenteron	byn
FBgn0065452	FBgn0065452	lethal (2) SH1397	l(2)SH1397
FBgn0260620	FBgn0260620	-	2L2834
FBgn0062412	FBgn0062412	Copper transporter 1B	Ctr1B
FBgn0069306	FBgn0069306	X-72-7	X-72-7
FBgn0028248	FBgn0028248	lethal (3) 94Ba	l(3)94Ba
FBgn0027090	FBgn0027090	Glutaminyl-tRNA synthetase	GlnRS
FBgn0010660	FBgn0010660	Nucleoporin 214kD	Nup214
FBgn0043553	FBgn0043553	Su(ro[DOM])923	Su(ro[DOM])923
FBgn0263880	FBgn0263880	-	l(3)A38
FBgn0065346	FBgn0065346	lethal (2) SH1816	l(2)SH1816
FBgn0015426	FBgn0015426	lethal (1) 1CDc	l(1)1CDc
FBgn0022284	FBgn0022284	lethal (2) IR12	l(2)IR12
FBgn0015436	FBgn0015436	lethal (1) 5ACb	l(1)5ACb
FBgn0060363	FBgn0060363	lethal (3) S138613a	l(3)S138613a
FBgn0002780	FBgn0002780	modulo	mod
FBgn0046842	FBgn0046842	immune response deficient 26	ird26
FBgn0061094	FBgn0061094	lethal (3) S010917b	l(3)S010917b
FBgn0016853	FBgn0016853	lethal (1) N34	l(1)N34
FBgn0027641	FBgn0027641	lethal (3) SCEI-2	l(3)SCEI-2
FBgn0065558	FBgn0065558	lethal (2) SH0998	l(2)SH0998
FBgn0029021	FBgn0029021	lethal (3) 77CDa	l(3)77CDa
FBgn0062582	FBgn0062582	Mod(var)234	Mod(var)234
FBgn0277420	FBgn0277420	-	l(3)psg23
FBgn0011185	FBgn0011185	lethal (1) 294-31	l(1)294-31
FBgn0288834	FBgn0288834	Replication protein A2	RPA2
FBgn0065571	FBgn0065571	lethal (2) SH0960	l(2)SH0960
FBgn0010153	FBgn0010153	lethal (3) tumorous larvae	l(3)tl
FBgn0065299	FBgn0065299	lethal (2) SH1992	l(2)SH1992
FBgn0040128	FBgn0040128	lethal (2) 22Ak	l(2)22Ak
FBgn0250786	FBgn0250786	Chromodomain-helicase-DNA-binding protein 1	Chd1
FBgn0263239	FBgn0263239	dendritic arbor reduction 1	dar1
FBgn0065669	FBgn0065669	lethal (2) SH0688	l(2)SH0688
FBgn0022314	FBgn0022314	lethal (1) D47.6	l(1)D47.6
FBgn0025637	FBgn0025637	SKP1-related A	SkpA
FBgn0065292	FBgn0065292	lethal (2) SH2004	l(2)SH2004
FBgn0065551	FBgn0065551	lethal (2) SH1035	l(2)SH1035
FBgn0028292	FBgn0028292	ric8a	ric8a
FBgn0263852	FBgn0263852	Defender against apoptotic cell death 1	Dad1
FBgn0067672	FBgn0067672	omelet	omelet
FBgn0060676	FBgn0060676	lethal (3) S077301	l(3)S077301
FBgn0266418	FBgn0266418	wide awake	wake
FBgn0000928	FBgn0000928	female sterile (1) Yb	fs(1)Yb
FBgn0043481	FBgn0043481	lethal (3) 66EFe	l(3)66EFe
FBgn0263907	FBgn0263907	-	l(3)GL29
FBgn0027965	FBgn0027965	lethal (3) S145110	l(3)S145110
FBgn0003608	FBgn0003608	Suppressor of variegation 206	Su(var)206
FBgn0000625	FBgn0000625	eyegone	eyg
FBgn0065760	FBgn0065760	lethal (2) SH0479	l(2)SH0479
FBgn0004487	FBgn0004487	lethal aberrant immune response 14	l(1)air14
FBgn0010811	FBgn0010811	lethal (3) 03691	l(3)03691
FBgn0000764	FBgn0000764	female sterile (1) A572	fs(1)A572
FBgn0277429	FBgn0277429	-	l(3)psg24
FBgn0010724	FBgn0010724	lethal (3) 00643	l(3)00643
FBgn0015905	FBgn0015905	asteroid	ast
FBgn0001782	FBgn0001782	lethal (1) M75	l(1)M75
FBgn0041743	FBgn0041743	lethal (2) 44Fk	l(2)44Fk
FBgn0040147	FBgn0040147	lethal (1) G0478	l(1)G0478
FBgn0263832	FBgn0263832	Reduction in Cnn dots 5	Rcd5
FBgn0026651	FBgn0026651	lethal (2) 46F4	l(2)46F4
FBgn0012058	FBgn0012058	Cell division cycle 27	Cdc27
FBgn0013501	FBgn0013501	lethal (1) PB18	l(1)PB18
FBgn0004510	FBgn0004510	Ets at 97D	Ets97D
FBgn0001742	FBgn0001742	lethal (1) HM12	l(1)HM12
FBgn0028132	FBgn0028132	lethal (3) S051022a	l(3)S051022a
FBgn0003965	FBgn0003965	vermilion	v
FBgn0002394	FBgn0002394	lethal (3) 93Fa	l(3)93Fa
FBgn0010548	FBgn0010548	Aldehyde dehydrogenase type III	Aldh-III
FBgn0010465	FBgn0010465	lethal (2) 00629	l(2)00629
FBgn0010497	FBgn0010497	Dietary and metabolic glutamate transporter	dmGlut
FBgn0002924	FBgn0002924	non-claret disjunctional	ncd
FBgn0000283	FBgn0000283	Centrosomal protein 190kD	Cp190
FBgn0260964	FBgn0260964	Vesicular monoamine transporter	Vmat
FBgn0264495	FBgn0264495	grappa	gpp
FBgn0051201	FBgn0051201	Glutamate receptor IIE	GluRIIE
FBgn0013564	FBgn0013564	lethal (3) ry78	l(3)ry78
FBgn0000303	FBgn0000303	Choline acetyltransferase	ChAT
FBgn0262582	FBgn0262582	capicua	cic
FBgn0263111	FBgn0263111	cacophony	cac
FBgn0011646	FBgn0011646	Lightener of white	Low
FBgn0028622	FBgn0028622	quasimodo	qsm
FBgn0011006	FBgn0011006	lethal (3) s1629b	l(3)s1629b
FBgn0028215	FBgn0028215	lethal (3) S008840	l(3)S008840
FBgn0262714	FBgn0262714	Sin3A-associated protein 130	Sap130
FBgn0060303	FBgn0060303	lethal (3) SzB87Da	l(3)SzB87Da
FBgn0005244	FBgn0005244	lethal of Roberts 138	l(3)R138
FBgn0022285	FBgn0022285	lethal (2) IR10	l(2)IR10
FBgn0005722	FBgn0005722	lethal (1) TK131	l(1)TK131
FBgn0060755	FBgn0060755	lethal (3) SzB72Ca	l(3)SzB72Ca
FBgn0021794	FBgn0021794	lethal (2) k17019b	l(2)k17019b
FBgn0014231	FBgn0014231	lethal (2) 31En	l(2)31En
FBgn0060626	FBgn0060626	lethal (3) S087217b	l(3)S087217b
FBgn0259824	FBgn0259824	Huntingtin-interacting protein 14	Hip14
FBgn0004479	FBgn0004479	lethal aberrant immune response 3	l(1)air3
FBgn0014329	FBgn0014329	lethal (3) ry74	l(3)ry74
FBgn0015419	FBgn0015419	lethal (1) 16Ca	l(1)16Ca
FBgn0069069	FBgn0069069	20-51	20-51
FBgn0001654	FBgn0001654	lethal (1) discs small 8	l(1)ds8
FBgn0260962	FBgn0260962	piccolo	pic
FBgn0020612	FBgn0020612	Ultra female overexpression	Ufo
FBgn0023010	FBgn0023010	lethal (3) S074205	l(3)S074205
FBgn0024220	FBgn0024220	immune response deficient 8	ird8
FBgn0041715	FBgn0041715	teufel	teu
FBgn0001457	FBgn0001457	lethal (1) 7Dk	l(1)7Dk
FBgn0060976	FBgn0060976	lethal (3) S028830	l(3)S028830
FBgn0261675	FBgn0261675	Niemann-Pick type C-1b	Npc1b
FBgn0002503	FBgn0002503	lethal (3) SG63	l(3)SG63
FBgn0066345	FBgn0066345	lethal (3) 99DEj	l(3)99DEj
FBgn0004480	FBgn0004480	lethal aberrant immune response 5	l(1)air5
FBgn0065179	FBgn0065179	lethal (3) SH004	l(3)SH004
FBgn0266518	FBgn0266518	DNA polymerase interacting tpr containing protein of 47kD	Dpit47
FBgn0001771	FBgn0001771	lethal (1) M42	l(1)M42
FBgn0001955	FBgn0001955	lethal (2) 28Ba	l(2)28Ba
FBgn0028057	FBgn0028057	lethal (3) S094204	l(3)S094204
FBgn0027996	FBgn0027996	lethal (3) S125015b	l(3)S125015b
FBgn0065434	FBgn0065434	lethal (2) SH1478	l(2)SH1478
FBgn0000176	FBgn0000176	Bag	Bg
FBgn0033032	FBgn0033032	kune-kune	kune
FBgn0043041	FBgn0043041	lethal (2) 42Ab	l(2)42Ab
FBgn0065465	FBgn0065465	lethal (2) SH1344	l(2)SH1344
FBgn0065131	FBgn0065131	lethal (3) SH131	l(3)SH131
FBgn0065777	FBgn0065777	lethal (2) SH0449	l(2)SH0449
FBgn0024662	FBgn0024662	lethal (2) k06501	l(2)k06501
FBgn0060731	FBgn0060731	lethal (3) S067304	l(3)S067304
FBgn0060741	FBgn0060741	lethal (3) S066610b	l(3)S066610b
FBgn0027170	FBgn0027170	lethal (2) E105	l(2)E105
FBgn0022321	FBgn0022321	lethal (1) B6.1	l(1)B6.1
FBgn0261867	FBgn0261867	homebody	hby
FBgn0028251	FBgn0028251	lethal (3) 90Ea	l(3)90Ea
FBgn0010762	FBgn0010762	simjang	simj
FBgn0260603	FBgn0260603	-	2L0948
FBgn0001961	FBgn0001961	Actin-related protein 2/3 complex, subunit 1	Arpc1
FBgn0015550	FBgn0015550	target of Poxn	tap
FBgn0065309	FBgn0065309	lethal (2) SH1958	l(2)SH1958
FBgn0000615	FBgn0000615	exuperantia	exu
FBgn0065479	FBgn0065479	lethal (2) SH1295	l(2)SH1295
FBgn0029036	FBgn0029036	lethal (2) N36	l(2)N36
FBgn0015560	FBgn0015560	unipolar disorder	upo
FBgn0022302	FBgn0022302	lethal (1) L60.6	l(1)L60.6
FBgn0065905	FBgn0065905	lethal (2) SH0193	l(2)SH0193
FBgn0029037	FBgn0029037	lethal (2) J27	l(2)J27
FBgn0014391	FBgn0014391	stunted	sun
FBgn0016794	FBgn0016794	daughter of sevenless	dos
FBgn0065877	FBgn0065877	lethal (2) SH0240	l(2)SH0240
FBgn0017545	FBgn0017545	Ribosomal protein S3A	RpS3A
FBgn0261793	FBgn0261793	TATA box binding protein-related factor 2	Trf2
FBgn0065251	FBgn0065251	lethal (2) SH2120	l(2)SH2120
FBgn0015976	FBgn0015976	lethal (2) PC4-B	l(2)PC4-B
FBgn0028639	FBgn0028639	indirect flight muscle (2) RU3	ifm(2)RU3
FBgn0001756	FBgn0001756	lethal (1) M4	l(1)M4
FBgn0263897	FBgn0263897	-	l(3)A11
FBgn0001467	FBgn0001467	lethal (1) 7Fd	l(1)7Fd
FBgn0000339	FBgn0000339	cornichon	cni
FBgn0065651	FBgn0065651	lethal (2) SH0733	l(2)SH0733
FBgn0020307	FBgn0020307	defective proventriculus	dve
FBgn0000229	FBgn0000229	basket	bsk
FBgn0015963	FBgn0015963	lethal (2) 46DEa	l(2)46DEa
FBgn0000193	FBgn0000193	Bristle	Bl
FBgn0005238	FBgn0005238	lethal of Roberts 70	l(3)R70
FBgn0004483	FBgn0004483	lethal aberrant immune response 10	l(1)air10
FBgn0025730	FBgn0025730	tibi	tbi
FBgn0010680	FBgn0010680	lethal (2) s1878	l(2)s1878
FBgn0021842	FBgn0021842	lethal (2) k14817	l(2)k14817
FBgn0019766	FBgn0019766	lethal (1) 54B2	l(1)54B2
FBgn0004230	FBgn0004230	lethal (3) 93Bd	l(3)93Bd
FBgn0041761	FBgn0041761	drache	dra
FBgn0060514	FBgn0060514	lethal (3) S103914b	l(3)S103914b
FBgn0002643	FBgn0002643	mastermind	mam
FBgn0060504	FBgn0060504	lethal (3) S105407	l(3)S105407
FBgn0001291	FBgn0001291	Jun-related antigen	Jra
FBgn0021922	FBgn0021922	lethal (2) k11241	l(2)k11241
FBgn0083086	FBgn0083086	jaft	jaft
FBgn0261279	FBgn0261279	liquid facets-Related	lqfR
FBgn0011761	FBgn0011761	deadhead	dhd
FBgn0005708	FBgn0005708	lethal (1) TK111	l(1)TK111
FBgn0087013	FBgn0087013	Karyopherin beta 3	Karybeta3
FBgn0065166	FBgn0065166	lethal (3) SH033	l(3)SH033
FBgn0000539	FBgn0000539	Enhancer of Bar	E(Bar)
FBgn0004535	FBgn0004535	lethal (4) 102ABg	l(4)102ABg
FBgn0262126	FBgn0262126	Secretory 24CD	Sec24CD
FBgn0065133	FBgn0065133	lethal (3) SH127	l(3)SH127
FBgn0260855	FBgn0260855	Secretory 22	Sec22
